,row,column,tcid,tbid,created_at,user_agent,total_events,session_duration_s,total_scroll_depth,max_scroll_depth,TOUCH_START_count,SCROLL_count,RESIZE_count,VISIBILITY_CHANGE_count
2891,1486,0,c7d58797-cf44-4f62-821f-35d8e5212b35,88f7f0f3-3b8b-4c7a-9915-922ba60881ae,2025-02-25 19:52:38.426,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",164,58.521,32862.0,5051.0,75,18,6,0
2892,1487,0,d9c045cd-977b-45ee-8bd8-c8d6c5bc1301,79229516-dc09-40c8-abc0-9d19a3fd501c,2025-02-25 07:24:08.343,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36,gzip(gfe);GoogleHypersonic",84,77.209,14742.545654296875,2198.9091796875,44,14,3,0
2893,1488,0,4cb5df56-fad0-4147-b05e-a0bcc2aaad50,f5484764-b494-4dbc-8251-4675fb69c136,2025-02-25 18:36:15.572,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",214,176.437,147088.33361816406,8718.6669921875,112,37,5,1
2894,1489,0,ebb8a97d-a7d3-4663-8aab-f60cebbe78bf,b727f892-ac23-4b94-ac9e-b71b003777ea,2025-02-25 07:29:19.909,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",25,13.154,3202.0,849.0,8,4,0,1
2895,1490,0,8817c07e-8fd2-4230-88a8-d37f4a454fca,0cc08ee0-cdbb-439a-8748-a616c7e4aee2,2025-02-25 23:57:35.783,Mozilla/5.0 (X11; Linux x86_64; rv:135.0) Gecko/20100101 Firefox/135.0,46,44.787,54492.0,6042.0,0,20,0,1
2896,1491,0,56eb468e-479d-4d08-8dee-0d3c4d8ab9fb,853e914f-2153-40a0-8eb7-a30b63b2534c,2025-02-25 21:12:15.985,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",87,33.064,9819.0,2177.0,44,8,9,0
2897,1492,0,1e2e57ef-44ee-4f60-8c3d-b0423fa1167c,968b3513-4a5a-40a8-b04e-4077a2d8caa8,2025-02-25 07:03:08.157,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",35,16.884,6129.0,2346.0,18,6,1,0
2898,1492,1,1e2e57ef-44ee-4f60-8c3d-b0423fa1167c,d6a55530-601d-43bd-a08d-588e0e9819a7,2025-03-02 13:23:26.301,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",6,28.771,0.0,0.0,0,0,0,6
2899,1492,2,1e2e57ef-44ee-4f60-8c3d-b0423fa1167c,d6a55530-601d-43bd-a08d-588e0e9819a7,2025-03-02 13:23:49.884,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",6,28.771,0.0,0.0,0,0,0,6
2900,1492,3,1e2e57ef-44ee-4f60-8c3d-b0423fa1167c,594557e0-298e-43bd-8c3a-61bb7b6fd500,2025-03-02 13:24:26.899,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",4,6.237,0.0,0.0,0,0,0,4
2901,1493,0,1cb6370f-17de-4cda-825b-96e2619517da,ea2ead77-dba5-4c2c-8b1e-a9d55baad4cc,2025-02-25 06:38:58.150,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,18,6.157,510.0,306.0,0,3,0,0
2902,1493,1,1cb6370f-17de-4cda-825b-96e2619517da,f232d5ac-12ce-4c9c-8602-2b25efaa5b52,2025-02-25 06:39:26.619,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,12,5.282,102.0,102.0,0,1,0,0
2903,1493,2,1cb6370f-17de-4cda-825b-96e2619517da,9087bf88-005e-4af4-9587-53dd4f224b2f,2025-02-25 06:39:41.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,62,49.906,18396.0,4058.0,0,11,0,0
2904,1494,0,d97720f7-26a0-4516-9313-26000df97edb,4f0114a9-c114-401b-be52-779df72af518,2025-02-25 19:20:32.584,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",98,163.985,4321.5,1212.5,61,4,4,0
2905,1495,0,0e154efc-b451-494c-a159-c697cf84c545,225afdb9-1467-4c59-8111-8e9f0d3944f3,2025-02-25 08:09:58.967,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",58,92.21,96000.0,6200.0,0,27,0,0
2906,1496,0,6de94922-f387-4b6f-a75f-8a3c9f6c0e2c,82a920e2-fa5f-4d61-9342-f4d1250ba498,2025-02-25 19:48:54.307,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",174,101.081,139339.0,11603.0,76,29,3,1
2907,1497,0,46c93f43-bff0-4aef-90a9-7c449ba9b85c,9d74d33a-256d-4d59-8613-11f265454f78,2025-02-25 08:32:47.264,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22B91 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.1.1;FBSS/3;FBID/phone;FBLC/el_GR;FBOP/5;FBRV/701635942;IABMV/1]",192,101.839,64843.0,8640.0,78,19,12,1
2908,1498,0,ea837362-6e5d-4a1a-9dba-a75d47df656e,8c7e8143-6e26-45f5-bf70-acb0698090ca,2025-02-25 20:55:37.835,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",47,9.968,2149.3333435058594,824.0,22,5,3,0
2909,1499,0,810fe632-a18e-4b94-bfe4-5b914dc97087,88001f45-6283-485d-af40-d12ab86f8b9d,2025-02-25 11:39:23.437,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",80,131.482,8812.800048828125,3514.666748046875,42,5,3,2
2910,1500,0,fd1f3258-309a-4898-ba39-b7642c276473,d44912ed-e315-4db7-b2b1-233f0c9b7586,2025-02-25 15:44:19.520,"Mozilla/5.0 (Linux; Android 9; SM-G950F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/501.0.0.61.70;IABMV/1;]",46,34.842,11674.666702270508,2280.666748046875,22,11,0,0
2911,1501,0,860adeb7-085f-4f3d-ba3f-17bf5aff37c3,4a805e6a-f04a-4f79-a6bd-9958db1fcf32,2025-02-25 15:32:28.421,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",33,1636.293,11444.0,2833.0,11,6,1,2
2912,1501,1,860adeb7-085f-4f3d-ba3f-17bf5aff37c3,881d948a-1a2f-4f59-8dc5-221fcf571c1f,2025-02-27 09:57:49.595,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",99,35.284,24717.0,4828.0,44,11,1,1
2913,1501,2,860adeb7-085f-4f3d-ba3f-17bf5aff37c3,881d948a-1a2f-4f59-8dc5-221fcf571c1f,2025-02-27 09:57:54.992,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",99,35.284,24717.0,4828.0,44,11,1,1
2914,1502,0,0c3ed2a4-0dbb-4487-8c66-e3ca03fd136f,02d8fa5f-a75a-4606-a6cf-ea8e78bfacd2,2025-02-25 08:11:32.788,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",305,111.81,13529.0,1719.0,92,32,36,0
2915,1503,0,d19c9e98-949e-457e-ac41-f2f481c1ea06,55bb914b-182a-4d7b-b868-aec2e1ead3e8,2025-02-25 20:02:10.753,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",1280,1411.947,6122951.0,69224.0,536,260,68,11
2916,1503,1,d19c9e98-949e-457e-ac41-f2f481c1ea06,c11c3558-892d-4015-89e8-7380aa49ec6b,2025-02-26 16:29:58.660,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",967,756.372,4128996.0,58723.0,368,208,52,3
2917,1503,2,d19c9e98-949e-457e-ac41-f2f481c1ea06,c11c3558-892d-4015-89e8-7380aa49ec6b,2025-02-26 16:30:04.132,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",967,756.372,4128996.0,58723.0,368,208,52,3
2918,1503,3,d19c9e98-949e-457e-ac41-f2f481c1ea06,aa2c0449-d27c-4c45-9302-f9a78fbe8ef4,2025-02-26 20:30:41.564,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",206,119.765,217941.0,13747.0,94,33,6,1
2919,1503,4,d19c9e98-949e-457e-ac41-f2f481c1ea06,aa2c0449-d27c-4c45-9302-f9a78fbe8ef4,2025-02-26 20:30:48.839,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",206,119.765,217941.0,13747.0,94,33,6,1
2920,1504,0,24d710e6-7ffc-472f-89f1-5e3eddad0d3d,44796b44-2f92-4735-8a54-4c28d252ccf3,2025-02-25 17:47:06.815,"Mozilla/5.0 (Linux; Android 13; M2101K6G Build/TKQ1.221013.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/501.0.0.61.70;IABMV/1;]",10,6.602,452.0,452.0,4,1,0,0
2921,1505,0,20627a2c-1607-48cc-9c08-c61c58284648,6bfdf3dd-5776-4c1b-9763-8eb30b4defa2,2025-02-25 10:59:06.465,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",34,9.822,19129.0,3755.0,7,10,2,0
2922,1506,0,0ac861b5-b79b-492d-9310-d226fb93a79a,dbd0116d-d2ea-43bf-9a09-817dc7c350f3,2025-02-25 15:35:54.349,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",32,35.791,18263.0,2984.0,12,7,1,3
2923,1506,1,0ac861b5-b79b-492d-9310-d226fb93a79a,2b8fe25d-d045-484f-80cd-2e9e63323d08,2025-02-25 16:59:15.350,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",16,4.243,3016.0,1356.0,8,4,0,0
2924,1506,2,0ac861b5-b79b-492d-9310-d226fb93a79a,2b8fe25d-d045-484f-80cd-2e9e63323d08,2025-02-25 16:59:58.714,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",16,4.243,3016.0,1356.0,8,4,0,0
2925,1506,3,0ac861b5-b79b-492d-9310-d226fb93a79a,49b972be-05d2-4722-8341-c5f067719999,2025-02-28 08:02:14.872,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",110,40.074,11412.0,2926.0,42,18,6,1
2926,1506,4,0ac861b5-b79b-492d-9310-d226fb93a79a,49b972be-05d2-4722-8341-c5f067719999,2025-02-28 08:02:20.517,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",110,40.074,11412.0,2926.0,42,18,6,1
2927,1507,0,58aea799-0a1d-4c9d-b591-bb012c8e8031,af493191-a794-400e-a03b-e59764672058,2025-02-25 19:32:49.480,"Mozilla/5.0 (Linux; Android 14; SM-A336B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.121 Mobile Safari/537.36[FBAN/EMA;FBLC/en_US;FBAV/447.0.0.13.110;FBCX/modulariab;]",8,12.571,328.53333282470703,254.57777404785156,4,2,0,0
2928,1508,0,8577693e-7fc9-42b3-9b49-68407c4bd6ca,09cc4af8-c1b1-4147-882a-ac9461c88637,2025-02-25 01:41:33.031,"Mozilla/5.0 (Linux; Android 13; M2101K6G Build/TKQ1.221013.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.81 Mobile Safari/537.36 Instagram 368.0.0.45.96 Android (33/13; 440dpi; 1080x2177; Xiaomi/Redmi; M2101K6G; sweet; qcom; el_GR; 700073721)",3,776.439,140.0,140.0,0,1,0,2
2929,1509,0,850f01bf-9606-457d-b231-808f23e21db2,ea393c78-5b89-4c41-8f67-07f343dc92c8,2025-02-25 23:02:02.135,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",157,187.143,173463.0,16711.0,47,28,35,0
2930,1510,0,ae316539-ff13-4c96-a04d-30e9a1b2a1c8,5300d096-67cc-4728-9d66-2b086c39bec7,2025-02-25 19:33:08.531,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",30,9.639,7067.8096923828125,1930.2857666015625,13,6,1,0
2931,1510,1,ae316539-ff13-4c96-a04d-30e9a1b2a1c8,669d0b1f-2820-4d63-9634-f39a3922b177,2025-02-25 19:33:36.641,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",23,5.783,4795.4285888671875,1379.4285888671875,12,4,1,0
2932,1510,2,ae316539-ff13-4c96-a04d-30e9a1b2a1c8,8c1d004e-eb7b-4403-a97c-f5a60a761c27,2025-02-25 19:34:29.765,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",32,12.511,8565.333374023438,2426.666748046875,14,5,3,0
2933,1510,3,ae316539-ff13-4c96-a04d-30e9a1b2a1c8,fa683da4-0f4d-4fea-98c7-ec0dcf5b3577,2025-02-25 19:35:15.340,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",40,8.268,6164.571594238281,1360.761962890625,18,5,2,0
2934,1510,4,ae316539-ff13-4c96-a04d-30e9a1b2a1c8,6798ca1a-85cb-452b-8320-4139f3799e15,2025-02-25 20:13:29.440,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",41,547.022,2463.6190643310547,899.047607421875,18,7,5,2
2935,1510,5,ae316539-ff13-4c96-a04d-30e9a1b2a1c8,6798ca1a-85cb-452b-8320-4139f3799e15,2025-02-25 20:13:34.918,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",41,547.022,2463.6190643310547,899.047607421875,18,7,5,2
2936,1511,0,043ab3f4-ae58-4060-8770-333a048f9276,026ac8f9-5a38-4dc0-815d-7137d7cc981c,2025-02-25 08:29:17.858,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",6,1.037,282.0,141.0,2,2,1,0
2937,1511,1,043ab3f4-ae58-4060-8770-333a048f9276,24c73ffb-c972-4ee3-90a2-97d0dafc1497,2025-02-27 17:22:46.248,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",91,119.567,72077.0,17577.0,26,15,7,0
2938,1511,2,043ab3f4-ae58-4060-8770-333a048f9276,24c73ffb-c972-4ee3-90a2-97d0dafc1497,2025-02-27 17:22:51.581,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",91,119.567,72077.0,17577.0,26,15,7,0
2939,1511,3,043ab3f4-ae58-4060-8770-333a048f9276,4bffdd56-d24d-411c-bf23-e98359d7baa3,2025-03-01 19:57:25.028,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",52,86.598,10277.0,3292.0,28,5,5,0
2940,1511,4,043ab3f4-ae58-4060-8770-333a048f9276,4bffdd56-d24d-411c-bf23-e98359d7baa3,2025-03-01 19:57:30.446,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",52,86.598,10277.0,3292.0,28,5,5,0
2941,1512,0,42ddcdbf-5bfb-4f86-9c24-a5e4332c6936,2433ce36-715b-47f8-a505-4f8d1b96685c,2025-02-25 18:12:35.207,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",66,23.16,8969.0,1874.0,32,7,0,0
2942,1513,0,90e63c36-5e26-4f06-8d97-20e85dd9b0bc,d3071b75-98d0-4483-a98b-54a3feea6a30,2025-02-25 18:06:34.529,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",18,6.401,2070.4000396728516,1109.3333740234375,8,3,0,0
2943,1513,1,90e63c36-5e26-4f06-8d97-20e85dd9b0bc,e1c9d599-6232-440b-bd0c-4c60b631bb04,2025-02-25 18:38:32.640,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",24,5.753,0.0,0.0,14,0,0,0
2944,1513,2,90e63c36-5e26-4f06-8d97-20e85dd9b0bc,e1c9d599-6232-440b-bd0c-4c60b631bb04,2025-02-25 18:38:38.388,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",24,5.753,0.0,0.0,14,0,0,0
2945,1514,0,b92b9ae3-edbc-4691-ab9e-956b7d67cb9b,555372a2-8566-42f0-abb9-c26ef4241b65,2025-02-25 17:14:24.710,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",40,15.98,5195.5,1963.5,22,5,1,0
2946,1515,0,bf52310f-8c3c-48e9-86de-06f56fbea404,14b049af-8393-4cd9-b68b-b1022af362ef,2025-02-25 18:21:30.849,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",148,57.904,25406.5,3800.0,0,21,0,1
2947,1516,0,f2969002-eaad-4918-8c19-46ed85cf09e6,44b6187e-f6ea-4c2d-aa48-e155474829f6,2025-02-25 19:12:18.353,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,21,51.207,2346.0,816.0,0,5,0,1
2948,1517,0,af4e6df7-45b7-41ac-bb84-eefbb82d7d74,613f7ea7-15a2-4474-b6e2-46d243af6f4c,2025-02-25 10:32:06.609,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",102,57.308,15216.666625976562,2272.666748046875,36,11,4,0
2949,1517,1,af4e6df7-45b7-41ac-bb84-eefbb82d7d74,c429c22a-6a6f-4517-afc2-c72dc718ff30,2025-03-02 09:04:06.913,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",13,39.188,50.0,32.0,6,2,2,1
2950,1517,2,af4e6df7-45b7-41ac-bb84-eefbb82d7d74,c429c22a-6a6f-4517-afc2-c72dc718ff30,2025-03-02 09:04:13.136,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",13,39.188,50.0,32.0,6,2,2,1
2951,1517,3,af4e6df7-45b7-41ac-bb84-eefbb82d7d74,c8b2161f-776f-45de-a05f-ac6f1786dc52,2025-03-03 10:45:14.173,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",347,860.742,188552.3324699402,12795.6669921875,108,38,17,11
2952,1517,4,af4e6df7-45b7-41ac-bb84-eefbb82d7d74,c8b2161f-776f-45de-a05f-ac6f1786dc52,2025-03-03 10:45:20.074,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",347,860.742,188552.3324699402,12795.6669921875,108,38,17,11
2953,1517,5,af4e6df7-45b7-41ac-bb84-eefbb82d7d74,50ab186f-88a8-4b62-a575-de299ab2697e,2025-03-03 10:50:05.898,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",580,512.732,570386.3340759277,16415.0,226,83,9,1
2954,1517,6,af4e6df7-45b7-41ac-bb84-eefbb82d7d74,4c92f301-cbb0-4127-80b7-ee51c0294cce,2025-03-03 10:56:20.774,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",10,555.769,651.3333129882812,353.6666564941406,1,2,2,3
2955,1518,0,2b86ddbe-c38e-464c-9daa-f921c9e80405,49523856-a6e3-49c7-9b5b-a8e10ae16e60,2025-02-25 22:17:29.822,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15,gzip(gfe);GoogleHypersonic",123,128.627,36367.0,2711.0,0,26,0,0
2956,1518,1,2b86ddbe-c38e-464c-9daa-f921c9e80405,1b14a09c-854a-40d0-8f6f-11ad4e1975d8,2025-02-25 22:23:01.755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15,gzip(gfe);GoogleHypersonic",38,175.41,0.0,0.0,0,1,0,8
2957,1519,0,55d4fc40-008f-4cb1-8d1c-1996615d8af9,5dccf895-9c1f-4224-b4f7-9f86cf1cc21c,2025-02-25 05:43:27.177,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",9,16.581,8043.0,4332.0,2,2,3,1
2958,1520,0,c6d72f90-e6c9-447a-8e58-8c293fe4e431,be1d1300-c059-4388-babe-918e0bbe1b8c,2025-02-25 06:45:53.788,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",86,1121.602,40549.090576171875,8510.181640625,52,7,4,0
2959,1521,0,296f4a6d-9031-4aeb-8473-36dea7e655a0,e6a21ca4-d2cc-4ee9-af3e-337f6ec83f47,2025-02-25 20:27:45.407,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",556,170.183,395969.09295654297,7808.0,226,97,9,0
2960,1522,0,efb4cae0-97ff-457e-a702-494b29047c27,e0457b7a-631f-4e0f-a0ca-c36cafacf780,2025-02-25 10:52:05.902,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",176,54.249,75697.08975219727,7333.0908203125,44,20,2,0
2961,1522,1,efb4cae0-97ff-457e-a702-494b29047c27,6fa09e62-e91b-42c6-be68-5b70c505ed83,2025-02-27 13:44:26.901,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",25,5.974,1038.545467376709,608.3636474609375,12,3,1,1
